Rank,Puzzles,Solutions
2055,4 8 9 9 10 11,(4*(8*(9/((10+11)-9))))
2056,4 4 4 4 8 9,((4*(4+(4+(8-9))))-4)
2057,3 4 6 7 9 10,(3/(4/(6+(7+(9+10)))))
2058,6 8 8 9 10 11,(((8+(9+(10+11)))-8)-6)
2059,6 9 10 11 11 11,((9+(10-(11-(11+11))))-6)
2060,3 4 4 6 11 11,(3/(4/(4+(6+(11+11)))))
2061,3 3 5 8 10 11,(3-(3+(5-(8+(10+11)))))
2062,4 4 4 4 9 10,((4+(4*(4+(9+10))))/4)
2063,3 3 3 6 8 11,(((3*(6+(8+11)))-3)/3)
2064,5 7 7 9 10 10,(((7+(9+(10+10)))-7)-5)
2065,4 5 5 7 7 9,(4-(5*(5+(7-(7+9)))))
2066,3 4 8 8 8 8,(3/(4/(8+(8+(8+8)))))
2067,3 7 7 9 10 10,(3-(7*(7-(9+(10/10)))))
2068,3 3 5 6 10 11,(((5*((10+11)-6))-3)/3)
2069,3 3 4 6 6 6,(3-(3+(4*(6-(6+6)))))
2070,6 10 10 10 10 11,((10+(10-(10*(10-11))))-6)
2071,4 4 5 8 8 11,(((5+(8+(8+11)))-4)-4)
2072,3 3 9 10 10 11,(3+(3+(9+(10+(10-11)))))
2073,3 3 6 7 7 10,(((6+(7+(7+10)))-3)-3)
2074,7 7 9 9 9 11,(((9+(9+(9+11)))-7)-7)
2075,6 6 6 6 8 9,((6+(6*(6+(8+9))))/6)
2076,5 5 6 8 8 11,(5/(5*((11/8)-(8/6))))
2077,3 5 7 10 10 11,(((7*((10+11)-10))-5)/3)
2078,3 7 7 7 10 10,(((7+(7+(10+10)))-7)-3)
2079,3 3 4 9 9 9,(3*(3-(4+(9-(9+9)))))
2080,4 6 6 7 7 8,((6*((7+(7+8))-6))/4)
2081,5 10 10 10 10 11,((10-(10*(10-(10+11))))/5)
2082,3 4 5 5 9 10,(3-(4+(5*(5*(9-10)))))
2083,3 3 3 3 6 6,(3+(3+(3+(3+(6+6)))))
2084,4 7 11 11 11 11,(4*(7+(11/(11-(11+11)))))
2085,4 4 5 6 6 6,(4*((5/(6/(6+6)))-4))
2086,4 4 5 6 9 11,(4/(4*(5/(6*(9+11)))))
2087,4 4 10 10 10 11,(((10*(10*(11-10)))-4)/4)
2088,3 4 4 8 8 11,(((4+(8+(8+11)))-4)-3)
2089,3 5 5 5 5 11,(3-(5-(5+(5+(5+11)))))
2090,4 4 9 10 10 10,((4*(9-((10+10)/10)))-4)
2091,4 9 10 11 11 11,(((10+(11*(11+11)))/9)-4)
2092,4 6 7 7 9 10,(4*(6*(7-(7+(9-10)))))
2093,4 4 5 9 9 9,(((5+(9+(9+9)))-4)-4)
2094,6 6 6 6 9 9,(6*(6+((6-(9+9))/6)))
2095,5 5 7 7 11 11,(5+(5+(7+(7+(11-11)))))
2096,4 4 4 5 10 11,(4-(4/(4-((10+11)/5))))
2097,4 4 6 6 8 10,(4*(4-((6-(8+10))/6)))
2098,3 7 7 10 10 11,(3-(7*(7+(10*(10-11)))))
2099,4 4 4 6 6 9,(4-(4*(4+(6-(6+9)))))
2100,5 5 8 8 8 10,(((8+(8+(8+10)))-5)-5)
2101,5 5 5 5 5 9,((5+(5+(5+(5+9))))-5)
2102,3 6 7 9 9 10,((6-(7-(9+(9+10))))-3)
2103,6 6 7 9 9 9,(6*(6+(7+(9-(9+9)))))
2104,3 3 3 4 6 8,(3-(3*(3+(4-(6+8)))))
2105,3 6 6 8 9 9,(3*((6+(8+(9-9)))-6))
2106,7 7 8 9 9 10,(7+(7+((8*(9-9))+10)))
2107,6 6 6 9 9 11,((6*(((9+11)-9)-6))-6)
2108,4 6 8 10 10 11,(4*(6*((10+(10-11))-8)))
2109,3 3 4 5 11 11,((3*(4+(5+(11-11))))-3)
2110,3 4 5 6 6 6,((4+(5+(6+(6+6))))-3)
2111,6 6 7 9 10 10,(((7+(9+(10+10)))-6)-6)
2112,4 5 8 11 11 11,(4-(5+(8-(11+(11+11)))))
2113,3 6 6 8 10 10,(3*(6-((8-(10+10))/6)))
2114,3 4 9 9 10 11,(((9*((10+11)-9))/4)-3)
2115,4 6 9 10 10 10,(4+(6/(9/(10+(10+10)))))
2116,6 6 8 9 11 11,((6*(((11+11)-9)-8))-6)
2117,3 7 9 9 9 10,(3*(7-(9+(9-(9+10)))))
2118,3 3 5 5 5 6,(3*(((5+(5+6))-5)-3))
2119,4 6 9 10 11 11,(4*(6*((10+(11-11))-9)))
2120,4 6 7 8 9 11,(4*(6*(7-(8+(9-11)))))
2121,3 4 6 6 8 10,((4*((6+(8+10))-6))/3)
2122,4 6 8 8 11 11,((6-(8-(8+(11+11))))-4)
2123,5 6 6 7 8 9,(5+(6+(6-(7*(8-9)))))
2124,3 7 9 9 10 11,(3-(7*(9+(9-(10+11)))))
2125,3 3 4 4 8 9,((3*(((8+9)-4)-4))-3)
2126,3 7 8 8 10 10,((7-(8-(8+(10+10))))-3)
2127,6 8 8 10 10 10,(((8+(10+(10+10)))-8)-6)
2128,4 4 6 7 8 11,(((6+(7+(8+11)))-4)-4)
2129,7 8 8 9 9 10,(7+(8*((9/8)-(9-10))))
2130,4 4 8 10 11 11,(4-(4+(8-(10+(11+11)))))
2131,6 6 8 8 8 9,(6*(((8+(8*9))/8)-6))
2132,3 3 5 7 8 9,(3*(3-(5+(7-(8+9)))))
2133,3 3 3 7 7 10,(3-(3*(3+(7-(7+10)))))
2134,3 7 8 8 11 11,(3*(7+(8/(8+(11-11)))))
2135,5 5 5 8 9 10,(5+(5+(5+(8-(9-10)))))
2136,4 5 5 5 10 11,(4*((((10+11)-5)-5)-5))
2137,6 7 8 11 11 11,(6-(7+(8-(11+(11+11)))))
2138,4 5 5 6 6 9,(4-(5*(5+(6-(6+9)))))
2139,4 5 7 8 9 10,(4-(5*(7+(8-(9+10)))))
2140,3 4 4 6 6 7,((4+(4+(6+(6+7))))-3)
2141,5 6 6 7 9 9,(5+(6+(6+(7+(9-9)))))
2142,3 3 3 6 11 11,(3*((3/(6/(11+11)))-3))
2143,4 5 6 6 7 10,(4+(5+(6+(6-(7-10)))))
2144,3 3 5 7 9 10,(3-(3*(5+(7-(9+10)))))
2145,4 4 4 4 4 6,(4*(((4+(4+6))-4)-4))
2146,5 5 5 8 10 11,(((5+(8+(10+11)))-5)-5)
2147,3 3 6 7 10 11,(3+(3+(6/(7/(10+11)))))
2148,3 3 4 7 8 10,(3-(3*(4+(7-(8+10)))))
2149,3 6 11 11 11 11,((6/(11/(11+(11*11))))/3)
2150,4 5 6 6 8 11,(4+(5+(6+(6-(8-11)))))
2151,6 7 10 10 10 10,(6*(7-((10+(10+10))/10)))
2152,3 5 5 5 7 11,(3+(5*(5+((7-11)/5))))
2153,4 8 8 8 10 11,(((8*((10+11)-8))-8)/4)
2154,6 6 9 10 10 10,(6*((((10*10)-10)/9)-6))
2155,6 6 6 7 7 7,(6+(6*(6*(7/(7+7)))))
2156,3 3 8 9 9 9,(((8*(9+(9+9)))/3)/3)
2157,3 3 5 6 6 8,(3*(3*(5-((6+8)/6))))
2158,5 5 7 8 9 9,(5+(5+(7+(8-(9/9)))))
2159,3 4 4 8 10 10,(3/(4/(4+(8+(10+10)))))
2160,5 6 8 10 11 11,((6*(8-(10-(11+11))))/5)
2161,5 5 9 9 10 11,(((9-5)*(9+(10+11)))/5)
2162,3 3 9 9 10 10,(3+(3+(9+(9+(10-10)))))
2163,3 3 6 6 7 9,((3+(6*(6+(7-9))))-3)
2164,3 6 7 8 8 11,((6*(7+(8+(8-11))))/3)
2165,6 9 9 10 10 10,(((9+(10+(10+10)))-9)-6)
2166,5 5 7 8 10 10,((5+(7+(8+(10*10))))/5)
2167,3 4 4 8 11 11,((4*(4-(8-(11+11))))/3)
2168,3 4 5 5 5 7,(3*(((5+(5+7))-5)-4))
2169,3 4 4 7 7 10,(3+(4-(4+(7*(7-10)))))
2170,3 3 9 9 11 11,(3+(3+(9+(9+(11-11)))))
2171,3 3 6 6 8 10,(((6+(6+(8+10)))-3)-3)
2172,4 4 4 6 9 10,(((4*(6+(9+10)))-4)/4)
2173,4 4 9 9 9 9,((4*(9-((9+9)/9)))-4)
2174,4 6 6 10 10 10,(4/(6/(6+(10+(10+10)))))
2175,5 5 8 8 11 11,((8*(8+(11+11)))/(5+5))
2176,5 8 8 8 10 10,(5-((8-(8*(10+10)))/8))
2177,4 4 4 5 5 7,((4*(4+(5+(5-7))))-4)
2178,4 6 6 10 11 11,(4-(6+(6-(10+(11+11)))))
2179,3 7 10 10 10 10,((7-(10-(10+(10+10))))-3)
2180,3 8 8 10 10 11,((8+(8-(10-(10+11))))-3)
2181,3 4 5 7 8 10,(3-(4-(5*(7+(8-10)))))
2182,3 5 5 10 11 11,(3+(5+(5+(10+(11/11)))))
2183,4 4 5 6 6 9,(4+(4-(5-(6+(6+9)))))
2184,4 4 4 5 6 8,(4-(4*(4+(5-(6+8)))))
2185,3 3 3 5 6 6,(3+((3+(5*(6+6)))/3))
2186,3 4 5 7 9 11,(3/(4/(5+(7+(9+11)))))
2187,4 4 7 11 11 11,(4+(4*(7-((11+11)/11))))
2188,3 6 6 7 9 9,((6-(6*(7-(9+9))))/3)
2189,5 7 8 9 11 11,((7-((8-9)*(11+11)))-5)
2190,6 6 6 8 8 8,(6*(6+(6+(8-(8+8)))))
2191,3 5 6 9 9 9,(3*(5-(6+(9-(9+9)))))
2192,6 7 7 7 9 11,(6/(7/((7+7)*(11-9))))
2193,5 7 7 7 7 9,(5+(7+(7+(7+(7-9)))))
2194,4 6 7 9 9 10,(4*(6*((9+(9-10))-7)))
2195,3 5 7 9 10 10,((5-(7-(9+(10+10))))-3)
2196,4 4 4 7 9 11,(4-(4*(4-(7-(9-11)))))
2197,6 6 6 8 9 9,(((6+(8*(9+9)))-6)/6)
2198,5 7 7 7 8 10,(5+((7+(7*(8+10)))/7))
2199,4 5 5 6 9 10,(4/(5/(5+(6+(9+10)))))
2200,3 5 7 9 11 11,(3+(5+(7+(9+(11-11)))))
2201,8 8 11 11 11 11,(8*((11+(11*(11-11)))-8))
2202,6 8 8 9 9 9,(6*(8-(8*(9/(9+9)))))
2203,3 3 3 6 6 8,(3*(3-(3+(6-(6+8)))))
2204,3 3 4 4 4 6,(3+(3+(4+(4+(4+6)))))
2205,3 3 4 4 7 11,(3+(3-(4-(4+(7+11)))))
2206,5 5 10 10 10 10,(5*(5-(((10+10)/10)/10)))
2207,4 5 6 6 10 10,(4*(5+(6/(6+(10-10)))))
2208,4 5 5 5 6 8,(4-(5*(5+(5-(6+8)))))
2209,6 6 8 11 11 11,(6-(6*(8+(11-(11+11)))))
2210,3 3 5 7 7 11,(((5+(7+(7+11)))-3)-3)
2211,3 4 4 5 6 6,((4+(4*(5+(6+6))))/3)
2212,3 3 5 6 9 9,(3-(3*(5+(6-(9+9)))))
2213,3 3 3 6 7 8,((3+(3+(6+(7+8))))-3)
2214,4 5 5 9 9 11,((5+(5-(9*(9-11))))-4)
2215,5 8 10 10 10 10,(5+(8+((10+(10*10))/10)))
2216,6 9 11 11 11 11,(6*((11+((11+11)/11))-9))
2217,3 4 5 5 7 7,(3*(4-(5+(5-(7+7)))))
2218,3 4 6 8 8 10,(3/(4/(6+(8+(8+10)))))
2219,7 7 7 8 9 9,(7*((((9*9)-8)/7)-7))
2220,3 6 7 8 10 10,((6-(7-(8+(10+10))))-3)
2221,3 3 4 6 8 9,(3-(3*(4+(6-(8+9)))))
2222,4 7 8 9 9 10,(4*(7-(8/(9+(9-10)))))
2223,4 5 5 7 9 11,(4-(5-(5*(7+(9-11)))))
2224,3 4 8 8 10 10,(3*(4-(8+(8-(10+10)))))
2225,3 4 4 7 9 9,(3*(4+(4+(7*(9-9)))))
2226,3 6 7 8 11 11,((6+(7-(8-(11+11))))-3)
2227,5 7 7 8 9 11,((((7*8)-(9+11))-7)-5)
2228,3 6 7 7 7 10,(3+((7+(7*(7+10)))/6))
2229,6 6 9 9 10 10,(6*(6+(9+(9-(10+10)))))
2230,4 5 10 11 11 11,((5-(10-(11+(11+11))))-4)
2231,3 6 6 6 7 9,(3*(6+(6-(6+(7-9)))))
2232,3 7 7 8 9 11,(3*(7+(7-(8+(9-11)))))
2233,3 4 4 7 10 10,(((4+(7+(10+10)))-4)-3)
2234,6 6 7 7 8 9,(6-(6*(7+(7-(8+9)))))
2235,5 5 7 8 8 11,(((7+(8+(8+11)))-5)-5)
2236,3 5 8 10 10 11,(3*(5-(8+(10-(10+11)))))
2237,3 5 5 7 7 7,(3-(5-(5+(7+(7+7)))))
2238,3 3 3 3 8 8,((3*(3*(3+(8-8))))-3)
2239,4 4 4 6 7 11,(4+(4+(4-(6-(7+11)))))
2240,3 4 5 7 11 11,(3*((5+(7+(11-11)))-4))
2241,3 3 6 6 6 11,(3*(3-(6+(6-(6+11)))))
2242,3 3 7 10 10 11,(3-(3+(7-(10+(10+11)))))
2243,3 6 6 6 8 10,(3*(6-((6-(8+10))/6)))
2244,4 4 5 6 8 8,(4-(4*(5+(6-(8+8)))))
2245,3 3 6 10 10 10,(3-(3+(6-(10+(10+10)))))
2246,5 8 9 10 10 11,((8+(9+((10/10)+11)))-5)
2247,6 6 6 7 7 10,(6*((6+(7+(7-10)))-6))
2248,7 7 7 9 9 11,(7+(7+(((9*9)-11)/7)))
2249,3 8 9 10 10 11,(3*(8+(9-(10+(10-11)))))
2250,3 5 9 10 11 11,(3*(5-(9+(10-(11+11)))))
2251,3 5 6 7 8 10,(3*(5-(6-(7-(8-10)))))
2252,7 9 9 9 10 11,((9+((9/9)+(10+11)))-7)
2253,3 5 5 9 10 10,(3+(5+(5-(9-(10+10)))))
2254,3 5 8 8 11 11,((5-(8-(8+(11+11))))-3)
2255,3 4 5 6 8 9,((4*((6+(8+9))-5))/3)
2256,3 3 3 4 5 5,(3*(((4+(5+5))-3)-3))
2257,3 4 6 6 6 7,(3-(4-(6+(6+(6+7)))))
2258,3 5 5 9 11 11,(3-(5+(5-(9+(11+11)))))
2259,3 3 3 4 8 10,(3*((((8+10)-4)-3)-3))
2260,5 5 5 7 11 11,(((5+(7+(11+11)))-5)-5)
2261,6 7 8 9 9 10,(6*(7+(8-((9/9)+10))))
2262,4 4 4 5 5 10,((4+(4+(5+(5+10))))-4)
2263,3 4 5 6 9 10,((4*(5-(6-(9+10))))/3)
2264,3 3 4 5 5 9,(3*(3-(4+(5-(5+9)))))
2265,4 6 7 8 8 9,((6*(7-(8-(8+9))))/4)
2266,3 3 3 5 5 8,(3*(3-(3+(5-(5+8)))))
2267,3 5 5 8 8 10,((5-(5+(8-(8*10))))/3)
2268,3 3 3 4 9 11,(3*(3+(3+(4+(9-11)))))
2269,3 5 7 8 9 9,(3*(5-(7+(8-(9+9)))))
2270,9 9 9 10 11 11,(((9+9)*((11+11)-10))/9)
2271,5 8 8 10 10 10,((8*(10-(10/(8-10))))/5)
2272,7 7 8 8 8 11,(7+(7-((8-(8*11))/8)))
2273,3 6 6 7 8 11,(3*(6-((7-(8+11))/6)))
2274,3 3 4 5 6 10,(3-(3*(4+(5-(6+10)))))
2275,5 6 7 7 11 11,(5+(6+(7+(7-(11/11)))))
2276,3 3 5 5 7 8,(3*(3-(5+(5-(7+8)))))
2277,3 4 6 6 7 7,(3*(4*(((7+7)-6)-6)))
2278,3 5 7 8 10 10,(3+(5+(7+(8+(10/10)))))
2279,5 9 10 10 10 11,((9+(10-(10*(10-11))))-5)
2280,6 6 6 8 8 11,((6*(((8+11)-8)-6))-6)
2281,5 6 8 8 8 10,(5*(6*(8/((8+10)-8))))
2282,4 4 7 8 8 9,(((7+(8+(8+9)))-4)-4)
2283,3 3 3 7 8 11,((3*(((8+11)-7)-3))-3)
2284,4 7 10 10 10 11,((7-(10-(10+(10+11))))-4)
2285,3 4 4 6 8 10,(3*((4/(6/(8+10)))-4))
2286,4 4 4 4 6 9,((4*(((6+9)-4)-4))-4)
2287,5 5 6 6 10 11,(5*((11-((6+6)/10))-5))
2288,4 5 6 6 6 7,(4-(5-(6+(6+(6+7)))))
2289,4 4 5 5 6 9,(((5*(5+(6+9)))-4)/4)
2290,3 3 5 6 7 10,(3+(3-(5-(6+(7+10)))))
2291,3 3 3 6 6 11,((3+(3*(6+(6+11))))/3)
2292,3 4 6 7 7 9,(3+(4-(6-(7+(7+9)))))
2293,7 8 10 10 10 11,((8*((10+(10+11))-10))/7)
2294,4 5 5 8 9 10,(4-(5*(5-(8-(9-10)))))
2295,3 4 10 11 11 11,((4-(10-(11+(11+11))))-3)
2296,6 6 6 7 9 10,(6*(6+((7-(9+10))/6)))
2297,3 3 5 8 8 10,(3*(3-(5+(8-(8+10)))))
2298,3 3 5 6 8 11,(((5+(6+(8+11)))-3)-3)
2299,3 3 4 10 10 10,(3-(3*(4-(10+(10/10)))))
2300,4 4 4 4 7 9,((4+(4+(4+(7+9))))-4)
2301,5 9 9 10 10 10,(5+(9-((10-(10*10))/9)))
2302,3 3 3 3 3 5,((3*(3-(3*(3-5))))-3)
2303,4 4 9 9 10 11,((4-(9+(9-(10*11))))/4)
2304,3 3 4 6 7 11,(3+(3*(4+((7+11)/6))))
2305,3 7 7 7 8 10,(3-(7*(7+((7-8)*10))))
2306,8 10 10 10 10 11,((10+(((10+10)*11)/10))-8)
2307,3 5 8 9 9 9,(3+(5+(8/(9/(9+9)))))
2308,3 4 5 5 7 10,(3+(4-(5-(5+(7+10)))))
2309,3 4 4 7 8 11,(3+(4-(4+(7*(8-11)))))
2310,3 3 6 6 9 11,(3*(3*(6-((9+11)/6))))
2311,4 4 7 9 9 11,((4*(7+((9-9)*11)))-4)
2312,6 6 6 6 6 8,(6*(6+(6+(6-(6+8)))))
2313,6 6 6 7 10 10,(6*(6+(6-(7+(10/10)))))
2314,8 8 8 10 10 11,(8-(8*(8+(10*(10-11)))))
2315,3 3 6 9 9 9,((((6+(9+9))*9)/3)/3)
2316,5 5 7 7 8 10,(5*(5-((7/7)-(8/10))))
2317,4 4 5 6 7 11,((4*(((7+11)-6)-5))-4)
2318,6 8 9 9 10 10,(((9+(9+(10+10)))-8)-6)
2319,3 8 8 9 9 9,(((8+(9+(9+9)))-8)-3)
2320,4 4 9 9 11 11,(4+(((9*9)-(11/11))/4))
2321,5 8 9 9 10 10,((8+((9/9)+(10+10)))-5)
2322,6 6 6 6 7 9,(6*((6+(6+(7-9)))-6))
2323,3 6 6 9 10 10,((6-(6*(9-(10+10))))/3)
2324,4 4 4 5 8 11,(4*((((8+11)-5)-4)-4))
2325,7 7 7 10 10 10,(7+(7*((10/7)+(10/10))))
2326,3 5 7 7 8 9,(3*(5-(7+(7-(8+9)))))
2327,6 6 7 8 11 11,(6*(6+((8-(11+11))/7)))
2328,4 4 5 6 8 11,(4+(4/(5/(6+(8+11)))))
2329,4 6 8 9 11 11,(4*(6*((9+(11-11))-8)))
2330,3 4 4 9 10 10,(3-(4+(4-(9+(10+10)))))
2331,4 4 6 6 6 9,(4*(4/(6/((6+9)-6))))
2332,3 3 3 5 8 8,((3+(3+(5+(8+8))))-3)
2333,3 4 5 6 7 11,(3+(4+(5-(6-(7+11)))))
2334,3 3 3 4 4 7,(3+(3+(3+(4+(4+7)))))
2335,3 6 6 8 8 10,((6*(6+(8+(8-10))))/3)
2336,3 6 8 8 9 9,(3*(6-(8+(8-(9+9)))))
2337,5 5 5 7 7 8,(5*((((7*8)-7)/5)-5))
2338,7 7 8 8 11 11,(((8+(8+(11+11)))-7)-7)
2339,5 6 6 8 9 10,(5+(6+(6+(8+(9-10)))))
2340,3 3 7 8 8 9,(3+(3-(7-(8+(8+9)))))
2341,3 3 4 4 5 8,(3*(3-(4+(4-(5+8)))))
2342,5 5 6 7 8 9,(((6+(7*(8+9)))-5)/5)
2343,3 6 8 8 10 10,(3+(6/(8/(8+(10+10)))))
2344,4 4 5 11 11 11,(4+(4+(5-(11-(11+11)))))
2345,3 4 6 6 6 10,(3*(4-(6+(6-(6+10)))))
2346,6 6 8 9 9 10,(((8+(9+(9+10)))-6)-6)
2347,3 3 4 4 6 9,(3-(3*(4+(4-(6+9)))))
2348,5 6 7 7 7 8,(5+(6+(7+(7+(7-8)))))
2349,6 8 9 10 11 11,(6*(8/((10+(11/11))-9)))
2350,6 8 8 9 11 11,((8*(8+(9+(11/11))))/6)
2351,3 3 5 8 10 10,(3-(3*(5+(8-(10+10)))))
2352,5 6 6 8 10 10,((6+(6+(8+(10*10))))/5)
2353,4 4 4 4 9 9,(4*((((9+9)-4)-4)-4))
2354,3 3 3 6 8 10,((3*(((8+10)-6)-3))-3)
2355,5 5 5 9 11 11,(5+(5+(5+(9+(11-11)))))
2356,3 7 8 8 8 9,(3*(7-(8+(8-(8+9)))))
2357,4 5 5 5 8 11,(4+((5+(5*(8+11)))/5))
2358,3 3 5 6 10 10,((3*(((10+10)-6)-5))-3)
2359,3 3 3 6 9 11,(3*((((9+11)-6)-3)-3))
2360,4 5 5 5 5 5,(4-(5+(5*(5-(5+5)))))
2361,4 4 4 4 5 11,((4+(4+(4+(5+11))))-4)
2362,4 9 9 9 10 11,(4*(9+(9+(9-(10+11)))))
2363,8 8 8 8 8 11,(((8*(8+(8-11)))-8)-8)
2364,3 4 4 5 8 8,(3-(4-(4+(5+(8+8)))))
2365,5 6 7 9 11 11,((6*(7-(9-(11+11))))/5)
2366,9 11 11 11 11 11,(((11+(11+(11+11)))-11)-9)
2367,5 5 6 8 8 10,(5/(5*(6/(8*(8+10)))))
2368,3 5 7 10 10 10,(3*(5-(7+(10-(10+10)))))
2369,3 3 5 6 11 11,(3*((((11+11)-6)-5)-3))
2370,4 6 6 7 7 7,(4*(6*(((7+7)-7)-6)))
2371,5 10 10 10 10 10,(5-((10-(10*(10+10)))/10))
2372,3 4 5 5 9 9,((4*((5+(9+9))-5))/3)
2373,4 5 6 8 9 9,(4-(5*(6+(8-(9+9)))))
2374,3 3 4 6 10 11,(3*((((10+11)-6)-4)-3))
2375,3 3 9 10 11 11,((3*(9+(10*(11-11))))-3)
2376,7 7 9 9 10 11,(((7+(9/9))*(10+11))/7)
2377,5 5 6 8 9 11,(((6+(8+(9+11)))-5)-5)
2378,4 6 6 7 8 8,(4*(6*((7+(8-8))-6)))
2379,3 4 5 5 10 10,(3+(4*(5+(5/(10+10)))))
2380,3 4 4 8 8 10,(3*(4*((8+(8-10))-4)))
2381,3 4 7 11 11 11,(3*(4-(7+(11-(11+11)))))
2382,3 5 5 5 5 10,(3/(5/(((5*10)-5)-5)))
2383,4 6 7 7 9 9,(4+(6+(7+(7+(9-9)))))
2384,3 6 6 6 6 6,((6*((6+(6+6))-6))/3)
2385,3 5 5 7 9 10,(3*((5+(7-(9-10)))-5))
2386,3 3 3 3 10 11,(3*(3+(3+(3+(10-11)))))
2387,3 6 6 6 9 11,(3+((6+(6*(9+11)))/6))
2388,5 7 7 11 11 11,(5-(7+(7-(11+(11+11)))))
2389,4 4 5 6 10 11,(((5+(6+(10+11)))-4)-4)
2390,4 6 7 7 10 10,(((7+(7+(10+10)))-6)-4)
2391,4 4 4 6 6 8,((4+(4+(6+(6+8))))-4)
2392,5 5 8 8 8 9,(((5*8)+(8+(8*9)))/5)
2393,8 8 8 9 10 10,(8+(8+(8+(9*(10-10)))))
2394,3 4 4 8 9 10,(((4+(8+(9+10)))-4)-3)
2395,4 4 4 5 11 11,(((((11*11)-5)-4)/4)-4)
2396,4 6 8 10 10 10,((6-(8-(10+(10+10))))-4)
2397,4 5 10 10 10 11,(4*(5-(10+(10-(10+11)))))
2398,5 8 8 8 8 9,((((8*(8+9))-8)-8)/5)
2399,3 3 5 5 5 5,(((5*(5+(5+5)))-3)/3)
2400,3 3 3 4 7 7,(3-(3*(3+(4-(7+7)))))
2401,4 5 6 9 10 11,(4-(5*(6-(9-(10-11)))))
2402,4 6 7 10 10 11,(4+(6*(7*(10/(10+11)))))
2403,3 4 6 6 8 9,(3+(4-(6-(6+(8+9)))))
2404,3 5 5 8 9 11,((((8*(9+11))/5)-5)-3)
2405,6 6 6 9 10 10,((6*(((10+10)-9)-6))-6)
2406,3 7 9 9 10 10,((7-(9-(9+(10+10))))-3)
2407,6 7 7 7 7 11,(6*(7+(7+((7/7)-11))))
2408,3 3 5 5 6 6,(3*(3+(5+(5*(6-6)))))
2409,5 5 5 6 7 7,(5*((((6*7)+7)/5)-5))
2410,4 4 9 11 11 11,(4-(4+(9-(11+(11+11)))))
2411,4 6 7 8 10 11,(4/(6/(7+(8+(10+11)))))
2412,3 3 5 5 9 11,(((5+(5+(9+11)))-3)-3)
2413,3 4 6 6 9 10,(((6+(6+(9+10)))-4)-3)
2414,4 4 4 7 7 11,(((4*(7+(7+11)))-4)/4)
2415,6 6 8 8 8 8,(6+(6/(8/(8+(8+8)))))
2416,7 8 8 9 9 9,(7+(8-((9-(9*9))/8)))
2417,5 5 5 6 6 11,((5+(5*(6+(6+11))))/5)
2418,3 6 8 8 8 11,((6/(8/(8+(8*11))))/3)
2419,3 3 3 7 7 9,((3+(3*(7+(7+9))))/3)
2420,4 5 5 6 6 8,(4-(5-(5+(6+(6+8)))))
2421,4 4 6 7 9 11,((4*(((9+11)-7)-6))-4)
2422,3 4 4 6 6 6,(3*(4*(((6+6)-6)-4)))
2423,6 6 8 8 9 9,(6*(6+(8+(8-(9+9)))))
2424,5 5 5 8 10 10,(5+(5+(5+(8+(10/10)))))
2425,4 5 5 5 11 11,(4-(5-(5*(5+(11-11)))))
2426,4 5 5 6 7 9,(4+(5+(5-(6-(7+9)))))
2427,4 6 8 11 11 11,((6*(8/(11/(11+11))))/4)
2428,4 6 9 9 9 9,(4/(6/(9+(9+(9+9)))))
2429,3 3 4 4 5 11,((3+(4+(4+(5+11))))-3)
2430,3 4 4 6 7 7,(3*(4-(4+(6-(7+7)))))
2431,5 6 6 6 6 7,(5-(6-(6+(6+(6+7)))))
2432,4 5 6 6 8 10,(4/(5/(6+(6+(8+10)))))
2433,5 8 8 9 9 10,(((8/8)+(9+(9+10)))-5)
2434,4 9 10 10 10 11,((9+(10+(10+(10-11))))-4)
2435,5 5 5 8 11 11,(5+(5+(5+(8+(11/11)))))
2436,4 4 4 4 8 11,((4+(4*(4+(8+11))))/4)
2437,10 10 10 10 10 11,((10+(10+((10+10)*11)))/10)
2438,8 8 10 10 10 10,(((10+(10+(10+10)))-8)-8)
2439,4 7 8 10 10 11,(4*(7+(8-(10+(10-11)))))
2440,3 3 5 6 6 7,((3+(5+(6+(6+7))))-3)
2441,5 8 8 9 10 11,((8-((8-9)*(10+11)))-5)
2442,9 9 9 11 11 11,(((9+(11+(11+11)))-9)-9)
2443,3 5 5 5 8 11,(3*(5+(5-(5+(8-11)))))
2444,3 6 7 8 8 10,(((7+(8+(8+10)))-6)-3)
2445,7 10 10 10 10 11,(((10+(10+(10+11)))-10)-7)
2446,4 5 5 7 7 11,(4/(5/(5+(7+(7+11)))))
2447,3 4 11 11 11 11,(3*(((11+(11*11))/11)-4))
2448,3 4 8 8 8 10,((4*((8+(8+10))-8))/3)
2449,3 4 5 5 5 6,(3-(4+(5*(5*(5-6)))))
2450,4 5 7 10 10 11,(4-(5*(7+(10-(10+11)))))
2451,6 8 8 11 11 11,(6*(8-(8*(11/(11+11)))))
2452,3 4 4 7 7 9,((((7*(7+9))-4)/4)-3)
2453,7 8 8 10 10 11,(((8+(10+(10+11)))-8)-7)
2454,3 3 6 6 8 9,(3*(3-(6+(6-(8+9)))))
2455,3 3 4 6 6 8,((3+(4+(6+(6+8))))-3)
2456,6 6 6 6 8 11,(((6*(6+(8+11)))-6)/6)
2457,3 4 5 5 6 7,((4+(5+(5+(6+7))))-3)
2458,4 6 6 7 7 10,((6*(6-(7-(7+10))))/4)
