Rank,Puzzles,Solutions
3015,2 8 16 18,(((16+18)-8)-2)
3016,5 5 12 15,(((15-5)*12)/5)
3017,2 4 5 16,((2*(4*5))-16)
3018,2 8 9 15,((8*(15-9))/2)
3019,2 7 10 11,(((7*10)/2)-11)
3020,3 4 4 7,(3*((4/4)+7))
3021,1 5 5 6,(((5*6)-5)-1)
3022,4 11 11 19,(4+((11/11)+19))
3023,1 5 8 11,(1*(5+(8+11)))
3024,4 10 12 15,((4+12)/(10/15))
3025,5 13 16 16,(5-(13-(16+16)))
3026,1 14 18 19,(1-(14-(18+19)))
3027,1 2 5 18,((2+(5+18))-1)
3028,11 13 15 19,((11-15)*(13-19))
3029,2 3 5 5,(2-(3-(5*5)))
3030,6 13 13 18,(6-(13-(13+18)))
3031,1 6 6 9,((1-(6-9))*6)
3032,5 7 18 19,(((7+18)/5)+19)
3033,4 6 7 9,((6*(7+9))/4)
3034,12 13 13 14,(12+(13+(13-14)))
3035,1 6 9 14,(((14-9)-1)*6)
3036,1 5 5 19,((1+(19/5))*5)
3037,3 9 11 18,(18-(3*(9-11)))
3038,9 14 18 19,(9+(14-(18-19)))
3039,2 2 2 3,(2*(2*(2*3)))
3040,8 12 14 14,(8-(12-(14+14)))
3041,2 2 4 12,((2*(2+4))+12)
3042,2 11 11 15,(((11+15)/2)+11)
3043,1 2 11 11,(1*(2+(11+11)))
3044,4 7 15 15,(4*(7-(15/15)))
3045,8 12 17 19,(8/(12/(17+19)))
3046,1 9 9 15,((1+(15/9))*9)
3047,2 15 18 19,(2-(15-(18+19)))
3048,7 14 16 16,((7/(14/16))+16)
3049,10 11 12 13,(10-(11-(12+13)))
3050,10 11 15 18,(10+(11-(15-18)))
3051,3 4 7 8,(8-((3-7)*4))
3052,2 7 16 17,(((16+17)-7)-2)
3053,9 10 16 18,((10+16)-(18/9))
3054,3 3 6 18,((3+(6+18))-3)
3055,4 4 5 5,(4*((5+5)-4))
3056,2 7 9 14,(2*(7-(9-14)))
3057,1 4 5 5,(((4*5)+5)-1)
3058,3 7 7 9,(3*(9-(7/7)))
3059,1 3 4 15,((1+(15/3))*4)
3060,9 13 16 19,(9/((19-13)/16))
3061,1 13 18 18,(1-(13-(18+18)))
3062,3 7 10 14,(3*(10-(14/7)))
3063,8 16 18 19,(8-(16*(18-19)))
3064,1 1 5 17,(1+(1+(5+17)))
3065,3 7 19 19,(3*(7+(19/19)))
3066,8 10 15 15,(8/(10/(15+15)))
3067,4 5 16 16,(4*(5+(16/16)))
3068,5 6 6 8,(6-((5-8)*6))
3069,11 12 15 18,((11-15)*(12-18))
3070,9 12 13 17,((9*(17-13))-12)
3071,7 13 14 16,(7-(13-(14+16)))
3072,4 5 6 8,((4+(5-6))*8)
3073,4 5 9 13,(4-(5*(9-13)))
3074,4 4 5 18,((4/4)+(5+18))
3075,5 6 18 18,((5-(18/18))*6)
3076,12 12 13 13,(12+(12+(13-13)))
3077,12 12 16 18,((12*(12/18))+16)
3078,1 7 10 13,((1+7)*(13-10))
3079,1 7 13 18,(1*((13+18)-7))
3080,2 5 7 10,(2+(5+(7+10)))
3081,3 3 17 18,((3*(17-3))-18)
3082,1 3 3 5,(1*(3*(3+5)))
3083,2 14 18 18,(2-(14-(18+18)))
3084,3 3 9 19,(3*((3*9)-19))
3085,3 15 15 17,((3-15)*(15-17))
3086,6 11 14 15,(6-(11-(14+15)))
3087,9 11 15 15,((9-15)*(11-15))
3088,3 6 9 16,((3-(9/6))*16)
3089,1 3 7 16,(((16-7)-1)*3)
3090,4 4 4 8,(((4*8)-4)-4)
3091,1 2 3 14,(((2*14)-3)-1)
3092,1 3 3 18,(1*(3+(3+18)))
3093,7 8 10 19,(7+(8-(10-19)))
3094,9 12 16 18,(9/((18-12)/16))
3095,5 8 15 19,(19-(15/(5-8)))
3096,8 8 11 19,(8+(8-(11-19)))
3097,4 6 8 10,(4-((6-8)*10))
3098,5 8 8 16,(((8*16)-8)/5)
3099,9 15 15 19,((9-15)*(15-19))
3100,4 15 18 18,(4/((18-15)/18))
3101,7 12 14 15,(7-(12-(14+15)))
3102,5 7 9 12,((5+9)/(7/12))
3103,5 7 12 17,(((17-7)*12)/5)
3104,6 8 9 16,(6+((9*16)/8))
3105,1 6 12 17,(1-(6-(12+17)))
3106,11 14 14 18,(((14-11)*14)-18)
3107,2 4 4 4,(2*(4+(4+4)))
3108,6 6 10 18,(((10*18)/6)-6)
3109,2 4 7 9,(2*((7+9)-4))
3110,1 2 2 4,((1+2)*(2*4))
3111,2 3 3 14,(((3*14)/2)+3)
3112,4 7 9 13,((7*(13-9))-4)
3113,2 6 8 9,(2/(6/(8*9)))
3114,2 6 11 14,((2+6)*(14-11))
3115,3 14 14 16,(((14+16)/3)+14)
3116,1 9 12 18,(1/(9/(12*18)))
3117,6 9 10 19,(6+(9-(10-19)))
3118,3 5 9 15,(((9*15)/5)-3)
3119,2 16 17 18,((16+17)-(18/2))
3120,1 1 11 12,(1*(1+(11+12)))
3121,6 12 18 19,(((12+18)/6)+19)
3122,1 1 10 16,(((10+16)-1)-1)
3123,1 5 14 15,(1*((14+15)-5))
3124,3 4 13 16,(((13-3)*4)-16)
3125,3 8 16 19,(((16+19)-8)-3)
3126,1 1 3 13,((1-3)*(1-13))
3127,1 5 7 12,(1*(5+(7+12)))
3128,3 4 5 17,(3*((17-5)-4))
3129,1 4 8 8,(1*((4*8)-8))
3130,3 8 9 16,(((16-8)*9)/3)
3131,11 12 13 14,(11+(12-(13-14)))
3132,5 7 15 18,(15-(18/(5-7)))
3133,1 8 14 16,((1-(14-16))*8)
3134,5 6 19 19,(((6+19)/5)+19)
3135,2 3 13 18,(((2*13)-18)*3)
3136,2 10 12 18,(((2*10)-18)*12)
3137,4 6 16 18,(((16+18)-6)-4)
3138,5 6 9 11,((6*(9+11))/5)
3139,5 10 14 19,(((10*19)/5)-14)
3140,5 6 12 16,(((16-6)*12)/5)
3141,6 8 8 19,(((8*19)-8)/6)
3142,4 5 12 16,(4-(5*(12-16)))
3143,2 2 10 16,(2*(2*(16-10)))
3144,1 9 15 19,(((15+19)-9)-1)
3145,2 2 3 13,(2*(2-(3-13)))
3146,2 5 10 13,(((10*13)/5)-2)
3147,3 6 7 12,((3+(6-7))*12)
3148,3 3 3 17,(3*(17-(3*3)))
3149,1 3 6 8,(1*((6-3)*8))
3150,3 4 16 17,(3+((16/4)+17))
3151,1 12 16 16,((1+(16/16))*12)
3152,5 5 13 14,((5*5)+(13-14))
3153,9 11 18 18,(((11*18)+18)/9)
3154,5 5 6 11,(5+((5*6)-11))
3155,7 8 8 15,((8+(8+15))-7)
3156,1 4 14 14,(1*((14+14)-4))
3157,1 3 10 19,(19-(10/(1-3)))
3158,3 7 16 18,(((16+18)-7)-3)
3159,6 7 12 12,((7-6)*(12+12))
3160,8 10 14 16,(8/(10/(14+16)))
3161,2 9 11 17,((2*9)-(11-17))
3162,4 5 15 17,(4+((15/5)+17))
3163,1 7 7 12,((1+(7/7))*12)
3164,6 7 7 18,(6-(7-(7+18)))
3165,5 9 14 18,((5/(9/18))+14)
3166,4 5 11 19,(4/(5/(11+19)))
3167,6 10 12 13,(6/((13-10)/12))
3168,2 5 13 14,(2-(5-(13+14)))
3169,8 13 14 17,(8+(13-(14-17)))
3170,4 8 15 18,((4/(8/18))+15)
3171,3 6 13 18,((6*13)-(3*18))
3172,2 5 9 16,(2*(5-(9-16)))
3173,5 12 15 15,((12+15)-(15/5))
3174,6 9 9 11,(6-(9*(9-11)))
3175,4 8 8 15,(((15-8)-4)*8)
3176,2 4 10 12,((4+(10+12))-2)
3177,7 15 17 19,(7+(15-(17-19)))
3178,1 2 5 7,(1*(2*(5+7)))
3179,3 6 6 15,((6+(6+15))-3)
3180,4 7 12 16,((7*(16-12))-4)
3181,2 8 13 15,((13+15)-(8/2))
3182,3 5 7 11,(((7*11)-5)/3)
3183,3 5 10 16,(3-(5-(10+16)))
3184,13 15 16 16,(16-(16/(13-15)))
3185,2 4 5 18,(18/(2-(5/4)))
3186,2 8 9 17,((2*8)-(9-17))
3187,5 15 15 16,((15*16)/(15-5))
3188,3 4 4 9,(((4+4)*9)/3)
3189,1 5 8 13,((5*(13-8))-1)
3190,4 10 12 17,((10+17)-(12/4))
3191,7 7 8 14,(((7+14)*8)/7)
3192,5 8 12 18,(((18-8)*12)/5)
3193,11 13 19 19,(11+(13+(19-19)))
3194,6 13 17 18,((6+(17*18))/13)
3195,4 6 14 14,(4*(6+(14-14)))
3196,1 6 16 19,((1-(16-19))*6)
3197,5 16 16 19,(5-(16-(16+19)))
3198,2 3 5 7,(2+((3*5)+7))
3199,11 12 16 17,(11+(12-(16-17)))
3200,10 10 11 12,((10/10)+(11+12))
3201,1 6 6 11,(1+(6+(6+11)))
3202,1 8 17 19,((1-(17-19))*8)
3203,1 6 9 16,(1/(6/(9*16)))
3204,4 15 17 19,((4*15)-(17+19))
3205,6 16 17 19,(6+(16-(17-19)))
3206,3 3 6 7,(3-((3-6)*7))
3207,3 13 15 19,(3-(13-(15+19)))
3208,11 15 16 18,(11+(15+(16-18)))
3209,8 12 14 16,(((14-12)*16)-8)
3210,2 2 4 14,(2*(2-(4-14)))
3211,1 2 11 13,((2-1)*(11+13))
3212,1 3 4 4,(1*(3*(4+4)))
3213,2 2 13 19,(2*(2*(19-13)))
3214,3 5 13 17,(((5*17)-13)/3)
3215,10 11 12 15,(10+(11-(12-15)))
3216,4 7 11 19,(((7*11)+19)/4)
3217,1 1 5 6,(1*((5-1)*6))
3218,6 12 12 13,(((12*13)-12)/6)
3219,2 7 13 14,(((13*14)/7)-2)
3220,6 12 15 18,(6*(12/(18-15)))
3221,3 4 7 10,(3+(4+(7+10)))
3222,13 15 15 19,(13+(15+(15-19)))
3223,11 11 11 12,(((11+11)*12)/11)
3224,4 4 5 7,(4*(4-(5-7)))
3225,2 7 9 16,(((7+9)/2)+16)
3226,1 4 5 7,(1+((4*7)-5))
3227,10 13 16 17,(10+(13-(16-17)))
3228,7 10 14 17,(((14*17)/7)-10)
3229,2 10 13 15,(2*(10-(13-15)))
3230,1 3 4 17,(1*(3+(4+17)))
3231,3 7 10 16,((3-7)*(10-16))
3232,8 10 12 12,((8+12)/(10/12))
3233,4 5 13 13,(4*(5+(13/13)))
3234,5 10 12 14,((5*10)-(12+14))
3235,5 6 6 10,(((6+6)*10)/5)
3236,7 9 10 19,(19-(10/(7-9)))
3237,9 12 13 19,(9/(12/(13+19)))
3238,7 13 14 18,(7+(13-(14-18)))
3239,4 5 6 10,(4-(5*(6-10)))
3240,3 3 12 13,((12+13)-(3/3))
3241,4 5 9 15,((5-4)*(9+15))
3242,13 13 13 15,(13+(13+(13-15)))
3243,12 12 13 15,((12*15)-(12*13))
3244,14 15 18 18,((14*(18-15))-18)
3245,4 8 9 16,(((9-4)*8)-16)
3246,1 2 3 3,((1+3)*(2*3))
3247,1 3 3 7,(1*(3+(3*7)))
3248,10 12 14 17,(((14-12)*17)-10)
3249,9 11 12 12,((11*12)-(9*12))
3250,9 11 15 17,((9+(15*17))/11)
3251,4 4 11 13,((4+(11+13))-4)
3252,1 3 7 18,(((7/3)-1)*18)
3253,4 4 4 10,(4*((4*4)-10))
3254,4 9 10 19,(4-(9-(10+19)))
3255,1 2 3 16,(1/(2/(3*16)))
3256,8 17 17 18,(8+(17+(17-18)))
3257,2 3 3 3,(2*(3+(3*3)))
3258,8 9 15 16,((9*16)-(8*15))
3259,2 12 16 16,(2*(12+(16-16)))
3260,4 6 8 12,(4/((8-6)/12))
3261,5 9 12 13,((5+13)/(9/12))
3262,5 8 8 18,(5+((8/8)+18))
3263,2 3 18 18,(2/(3/(18+18)))
3264,3 13 13 15,((3-(15/13))*13)
3265,5 7 9 14,(14-(5*(7-9)))
3266,4 6 17 17,(((17+17)-6)-4)
3267,5 7 12 19,((19-5)/(7/12))
3268,6 8 9 18,(6*(8*(9/18)))
3269,8 12 15 17,(8/((17-12)/15))
3270,2 3 10 19,(((10+19)-3)-2)
3271,1 6 12 19,(((12+19)-6)-1)
3272,2 15 16 17,((15+(16+17))/2)
3273,5 12 12 14,((12*14)/(12-5))
3274,2 4 4 6,(((4+4)*6)/2)
3275,2 4 7 11,(2+(4+(7+11)))
3276,1 2 2 6,(1*(2*(2*6)))
3277,2 3 3 16,(2+(3+(3+16)))
3278,4 7 9 15,(((7*15)-9)/4)
3279,4 11 13 14,(((13-11)*14)-4)
3280,3 14 14 18,((3-(18/14))*14)
3281,1 2 14 16,(1+((14/2)+16))
3282,2 7 7 12,((7+(7+12))-2)
3283,14 17 18 18,(18-(18/(14-17)))
3284,7 10 12 13,((7+13)/(10/12))
3285,8 16 16 17,(8-(16*(16-17)))
3286,6 8 8 8,(8-((6-8)*8))
3287,1 2 2 19,(1+(2+(2+19)))
3288,1 1 3 15,((1+1)*(15-3))
3289,1 5 7 14,((1+(5/7))*14)
3290,3 9 13 13,(3*(9-(13/13)))
3291,3 4 5 19,((4-3)*(5+19))
3292,3 8 9 18,((8*(18-9))/3)
3293,3 7 13 19,(((7*13)-19)/3)
3294,1 8 14 18,(1*((14+18)-8))
3295,5 6 16 16,((5-(16/16))*6)
3296,3 12 13 14,((3+(13-14))*12)
3297,5 6 9 13,((5-13)*(6-9))
3298,5 6 12 18,((5*6)+(12-18))
3299,3 3 15 16,(3+((15/3)+16))
3300,2 2 10 18,(((10+18)-2)-2)
3301,2 6 14 17,((2+6)*(17-14))
3302,3 3 7 17,((3+(7+17))-3)
3303,2 2 3 15,((2*15)-(2*3))
3304,1 3 13 13,(1-(3-(13+13)))
3305,2 5 10 15,((10-2)/(5/15))
3306,3 6 7 14,((6+(7+14))-3)
3307,1 3 6 10,(1*((3*10)-6))
3308,1 3 5 14,(14-((1-3)*5))
3309,3 4 16 19,((3-(16-19))*4)
3310,5 5 13 16,((5*(13-5))-16)
3311,12 16 16 16,(12/(16/(16+16)))
3312,4 4 14 16,(4*(4-(14-16)))
3313,7 9 12 12,((9*12)-(7*12))
3314,7 8 8 17,(7-(8-(8+17)))
3315,9 12 14 16,((9+12)/(14/16))
3316,1 7 14 17,(1*((14+17)-7))
3317,2 9 11 19,(((11+19)/2)+9)
3318,2 3 6 6,(2/(3/(6*6)))
3319,4 5 15 19,(4-(5*(15-19)))
3320,6 6 15 19,((6*19)-(6*15))
3321,1 10 14 14,((1+(10/14))*14)
3322,6 6 8 16,((6+(8+16))-6)
3323,3 13 16 18,(3-(13-(16+18)))
3324,6 10 12 15,((10*(15-12))-6)
3325,2 5 13 16,(((13/2)-5)*16)
3326,9 16 16 16,(9+(16-(16/16)))
3327,1 2 12 12,((2-1)*(12+12))
3328,5 5 16 17,((5*5)+(16-17))
3329,2 4 10 14,(((4*10)-14)-2)
3330,1 2 5 9,(((1+2)*5)+9)
3331,4 7 12 18,((18-4)/(7/12))
3332,2 8 13 17,(2-(8-(13+17)))
3333,3 5 7 13,(((5*13)+7)/3)
3334,3 5 10 18,((3/(5/10))+18)
3335,15 15 18 19,(19-(15/(15-18)))
3336,2 8 9 19,((9+19)-(8/2))
3337,5 15 15 18,(5+((15/15)+18))
3338,2 7 10 15,(2*(7-(10-15)))
3339,3 4 4 11,(((4*4)+11)-3)
3340,1 5 5 10,((5*(10-5))-1)
3341,1 5 8 15,(1/(5/(8*15)))
3342,4 10 12 19,((4*(19-10))-12)
3343,7 7 8 16,((7+(8+16))-7)
3344,6 8 11 11,((8+(11+11))-6)
3345,2 3 12 12,(((12*12)/3)/2)
3346,1 6 13 16,(1-(6-(13+16)))
3347,4 6 14 16,((16/4)+(6+14))
3348,3 9 16 16,(3*(9-(16/16)))
3349,2 3 5 9,(2*(3*(9-5)))
3350,11 12 16 19,((12*16)/(19-11))
3351,10 10 11 14,(10-((10-11)*14))
3352,1 6 6 13,((6+(6+13))-1)
3353,2 3 7 18,(2-(3-(7+18)))
3354,2 2 9 10,(10-(2*(2-9)))
3355,1 6 9 18,((9-1)/(6/18))
3356,2 6 12 13,(((12*13)/6)-2)
3357,3 3 6 9,(((6-3)*9)-3)
3358,1 2 18 18,((18/(1+2))+18)
3359,7 11 17 19,(((11*17)-19)/7)
3360,3 12 16 17,(3-(12-(16+17)))
3361,8 12 14 18,(8+(12-(14-18)))
3362,2 2 4 16,(2+(2+(4+16)))
3363,1 2 11 15,(1*((11+15)-2))
3364,4 7 15 19,((7*(19-15))-4)
3365,2 15 15 18,((15+(15+18))/2)
3366,1 3 4 6,(6/(1-(3/4)))
3367,3 5 13 19,(((13+19)-5)-3)
3368,13 15 19 19,((13-19)*(15-19))
3369,2 14 19 19,((2-(14/19))*19)
3370,5 11 15 16,((5*11)-(15+16))
3371,1 12 14 14,((1+(14/14))*12)
3372,1 1 5 8,(((5-1)-1)*8)
3373,3 15 16 18,((3-15)*(16-18))
3374,6 12 12 15,(6*(12/(15-12)))
3375,2 7 13 16,(2-(7-(13+16)))
3376,3 4 7 12,(3+((7*12)/4))
3377,1 5 11 16,((5*(16-11))-1)
3378,9 9 17 18,(9-((18/9)-17))
3379,11 11 11 14,(11-((11/11)-14))
3380,1 4 12 12,(((12/4)-1)*12)
3381,3 7 14 16,(3*(7/(14/16)))
3382,4 13 15 17,(((13+15)/4)+17)
3383,1 4 5 9,(9-((1-4)*5))
3384,7 10 14 19,((7*(10/14))+19)
3385,2 10 13 17,((2*10)-(13-17))
3386,1 13 15 17,((1-13)*(15-17))
3387,1 3 4 19,((19-1)/(3/4))
3388,3 7 7 13,((7+(7+13))-3)
3389,6 7 10 10,(((10-7)*10)-6)
3390,3 7 10 18,(3-(7-(10+18)))
3391,15 17 18 19,(15-(18/(17-19)))
3392,8 10 12 14,(8-(10-(12+14)))
3393,2 13 13 14,(2*(13+(13-14)))
3394,5 6 6 12,((5*6)+(6-12))
3395,3 3 9 10,(3+((3*10)-9))
3396,2 6 18 19,(2+((18/6)+19))
3397,4 5 6 12,((4+6)/(5/12))
3398,3 3 12 15,(3+((3*12)-15))
3399,4 5 9 17,(((5*9)-17)-4)
3400,7 12 15 16,((12*16)/(15-7))
3401,2 5 11 12,(12-(2*(5-11)))
3402,2 2 7 17,((2+(7+17))-2)
3403,1 3 7 7,((1-7)*(3-7))
3404,3 11 16 16,(3-(11-(16+16)))
3405,2 5 7 14,((5+(7+14))-2)
3406,4 8 9 18,(4*(8-(18/9)))
3407,1 2 3 5,(((2+3)*5)-1)
3408,1 3 3 9,(1*((3*9)-3))
3409,10 12 14 19,(10*(12/(19-14)))
3410,7 8 10 10,(10-(7*(8-10)))
3411,9 11 12 14,(9-(11-(12+14)))
3412,9 11 15 19,(9+(11-(15-19)))
3413,4 4 4 12,(4+(4+(4+12)))
3414,6 7 16 16,(((16-7)*16)/6)
3415,1 2 3 18,(1+(2+(3+18)))
3416,4 12 15 16,(4+((15*16)/12))
3417,2 3 3 5,(2*((3*5)-3))
3418,8 9 12 13,(8-(9-(12+13)))
3419,8 9 15 18,(8*(9/(18-15)))
3420,2 12 13 13,(2*(12+(13-13)))
3421,13 13 16 18,(13+(13+(16-18)))
3422,2 12 16 18,(2-(12-(16+18)))
3423,4 6 8 14,((6+(8+14))-4)
3424,5 9 12 15,(9-(5*(12-15)))
3425,7 12 14 19,(7+(12-(14-19)))
3426,2 4 11 11,((4+(11+11))-2)
3427,6 9 13 15,(6-(9*(13-15)))
3428,4 8 12 19,(((8+12)/4)+19)
3429,8 12 12 14,((12*12)/(14-8))
3430,2 4 14 16,(((14+16)-4)-2)
3431,8 12 15 19,(8+(12-(15-19)))
3432,2 15 16 19,(2*(15+(16-19)))
3433,2 4 4 8,((4*(4+8))/2)
3434,2 6 15 16,(((15/2)-6)*16)
3435,1 2 2 8,(((2+2)-1)*8)
3436,2 3 3 18,(2*((18-3)-3))
3437,10 15 17 17,(10+(15-(17/17)))
3438,4 7 9 17,((4-7)*(9-17))
3439,1 1 3 4,((1+1)*(3*4))
3440,2 8 10 16,((8*(16-10))/2)
3441,4 11 13 16,(16-(4*(11-13)))
3442,6 12 13 16,(6*(12/(16-13)))
3443,3 4 5 8,(((4+5)*8)/3)
3444,3 4 8 13,(((13-4)*8)/3)
3445,3 8 12 12,(3*(8+(12-12)))
3446,8 8 10 13,((8/8)+(10+13))
3447,7 10 12 15,(7-(10-(12+15)))
3448,1 5 14 19,((5*(19-14))-1)
3449,1 13 16 18,((1-13)*(16-18))
3450,8 16 16 19,((8-16)*(16-19))
3451,6 8 8 10,((8*(8+10))/6)
3452,6 13 14 19,(6+(13-(14-19)))
3453,4 6 11 15,(4-(6-(11+15)))
3454,3 9 13 15,((3+9)*(15-13))
3455,5 10 10 12,((10*12)/(10-5))
3456,11 12 13 18,(18-(12/(11-13)))
3457,2 2 3 4,((2+(2+4))*3)
3458,5 6 16 18,(5+((18/6)+16))
3459,2 11 16 17,(2-(11-(16+17)))
3460,1 9 11 12,(1*((11-9)*12))
3461,3 3 3 8,(3*((3+8)-3))
3462,4 14 15 16,((15*16)/(14-4))
3463,3 3 15 18,(((3*15)-18)-3)
3464,8 11 14 18,(((11-8)*14)-18)
3465,2 14 16 18,((14+(16+18))/2)
3466,1 3 10 10,(1+(3+(10+10)))
3467,2 2 3 17,(2+(2+(3+17)))
3468,1 3 13 15,(((13+15)-3)-1)
3469,8 14 15 15,(8-(14-(15+15)))
3470,3 6 7 16,((6*16)/(7-3))
3471,1 3 5 16,(1*(3+(5+16)))
3472,5 5 6 15,(((5+15)*6)/5)
3473,4 4 14 18,(((14+18)-4)-4)
3474,7 9 12 14,(7-(9-(12+14)))
3475,3 10 11 12,((3+(10-11))*12)
3476,1 4 14 18,(((4-1)*14)-18)
3477,9 12 14 18,(9/(12/(14+18)))
3478,5 9 10 11,((5*9)-(10+11))
3479,7 12 12 15,(((12*15)-12)/7)
3480,1 7 14 19,(((19/7)-1)*14)
3481,4 8 11 11,((8/4)+(11+11))
3482,3 6 6 6,((6*(6+6))/3)
3483,6 6 8 18,(6*((18-8)-6))
3484,2 4 5 9,((2+4)*(9-5))
3485,6 10 12 17,(((12*17)/6)-10)
3486,2 5 13 18,(((13+18)-5)-2)
3487,6 9 16 18,(6-(9*(16-18)))
3488,9 16 16 18,((9*(16/18))+16)
3489,1 2 12 14,(1*((12+14)-2))
3490,1 11 11 12,((1+(11/11))*12)
3491,3 5 14 18,(((14+18)-5)-3)
3492,2 8 13 19,((8*(19-13))/2)
3493,3 5 7 15,((5+(7+15))-3)
3494,1 5 12 15,(((15/5)-1)*12)
3495,4 12 12 15,((4-12)*(12-15))
3496,8 8 13 16,((8*(13-8))-16)
3497,2 7 10 17,(((10*17)-2)/7)
3498,1 5 5 12,((1+(5/5))*12)
3499,3 9 11 11,(3*(9-(11/11)))
3500,1 5 8 17,(1+((5*8)-17))
3501,7 7 8 18,(7+(7-(8-18)))
3502,6 8 11 13,(6*(8/(13-11)))
3503,2 3 12 14,(2+((3*12)-14))
3504,9 14 14 14,(9+(14+(14/14)))
3505,1 6 13 18,(((13+18)-6)-1)
3506,1 10 17 17,(1*((17+17)-10))
3507,4 14 16 17,((4+17)/(14/16))
3508,4 6 7 15,((6+(7+15))-4)
3509,2 6 12 15,((2+6)*(15-12))
3510,3 3 6 11,(3*(3-(6-11)))
3511,2 2 4 18,(2*((18-4)-2))
3512,1 2 11 17,(1+((2*17)-11))
3513,9 10 11 17,(((11-9)*17)-10)
3514,1 1 12 13,(1*((12+13)-1))
3515,1 3 4 8,((3-1)*(4+8))
3516,10 11 12 19,((10+(11-19))*12)
3517,3 4 14 17,(((14+17)-4)-3)
3518,1 5 15 16,(16/(1-(5/15)))
3519,1 12 14 16,(1*(12*(16-14)))
3520,6 12 12 17,(6+((12/12)+17))
3521,2 7 13 18,(2*(7-(13-18)))
3522,3 4 7 14,(3*(4/(7/14)))
3523,1 5 11 18,(1*((11+18)-5))
3524,5 14 14 19,(5-(14-(14+19)))
3525,1 4 12 14,(4/((14/12)-1))
3526,4 4 5 11,(4+(4+(5+11)))
3527,3 7 14 18,((3/(7/14))+18)
3528,7 10 11 16,(7-(10-(11+16)))
3529,1 4 5 11,(1*(4*(11-5)))
3530,2 10 13 19,(2-(10-(13+19)))
3531,7 9 15 17,(((9*17)+15)/7)
3532,5 10 16 16,((5/(10/16))+16)
3533,6 7 10 12,(6/((10-7)/12))
3534,1 7 12 15,((1+7)*(15-12))
3535,8 10 12 16,(((12-10)*16)-8)
3536,4 5 13 17,(4/(5/(13+17)))
3537,2 2 12 13,((12+13)-(2/2))
3538,5 10 12 18,((5/(10/12))+18)
3539,5 6 6 14,((6*(6+14))/5)
3540,3 3 9 12,(((9-3)*12)/3)
3541,4 5 6 14,(14-((4-6)*5))
3542,3 3 12 17,(3*(3-(12-17)))
3543,6 10 10 13,((10*(13-10))-6)
3544,2 5 11 14,(((5*14)/2)-11)
3545,2 2 7 19,((2*19)-(2*7))
3546,12 12 13 19,(12*(12/(19-13)))
3547,3 6 9 9,(((9-6)*9)-3)
3548,1 3 7 9,((1+7)/(3/9))
3549,10 12 18 19,((12*18)/(19-10))
3550,3 6 11 18,(3*(11-(18/6)))
3551,2 5 7 16,((5-(7/2))*16)
3552,5 12 13 15,((5-13)*(12-15))
3553,1 2 3 7,(1+(2+(3*7)))
3554,1 3 3 11,(1*(3*(11-3)))
3555,5 5 10 17,(5+((10/5)+17))
3556,9 11 12 16,(9+(11-(12-16)))
3557,4 4 11 17,((4*17)-(4*11))
3558,8 8 11 12,((8/8)+(11+12))
3559,5 8 8 9,((8*9)/(8-5))
3560,14 17 19 19,(((19-17)*19)-14)
3561,5 13 14 18,(5-(13-(14+18)))
3562,4 4 4 14,(4*((14-4)-4))
3563,6 8 9 9,((8*(9+9))/6)
3564,4 12 15 18,(4/((15-12)/18))
3565,2 3 10 10,(10-(2*(3-10)))
3566,3 10 13 18,(3-(10-(13+18)))
3567,3 9 14 14,(3*(9-(14/14)))
3568,2 3 3 7,(2*(3*(7-3)))
3569,8 9 12 15,(8/(9/(12+15)))
3570,6 10 16 19,((10*(19-16))-6)
3571,4 6 8 16,(16-(4*(6-8)))
3572,3 6 15 15,((3*15)-(6+15))
3573,12 15 16 17,(12*((15+17)/16))
3574,6 9 10 12,(6-(9*(10-12)))
3575,6 9 13 17,((6*9)-(13+17))
3576,8 12 12 16,(8-(12-(12+16)))
3577,2 4 14 18,((2+4)*(18-14))
3578,1 2 9 13,(1*(2+(9+13)))
3579,5 12 12 18,(5+((12/12)+18))
3580,3 5 11 17,(((5*11)+17)/3)
3581,2 4 4 10,(((4*4)+10)-2)
3582,2 4 7 15,((4+(7+15))-2)
3583,5 11 13 14,(14-(5*(11-13)))
3584,1 2 2 10,(1*(2*(2+10)))
3585,10 15 17 19,(10/(15/(17+19)))
3586,4 7 9 19,((4*9)+(7-19))
3587,1 1 3 6,(1*((1+3)*6))
3588,2 8 10 18,((2*8)-(10-18))
3589,4 11 13 18,(4-(11-(13+18)))
3590,6 12 13 18,(6-((12-13)*18))
3591,3 4 5 10,(3*(4/(5/10)))
3592,3 8 9 9,(3*(8+(9-9)))
3593,2 7 14 19,(((14+19)-7)-2)
3594,3 4 8 15,((4+(8+15))-3)
3595,3 8 12 14,(3+((12*14)/8))
3596,8 8 10 15,(8*(8+(10-15)))
3597,6 8 8 12,(6*(8+(8-12)))
3598,11 12 17 18,(11+(12-(17-18)))
3599,2 3 9 13,(2*(3*(13-9)))
3600,1 1 3 19,(1+(1+(3+19)))
3601,3 9 13 17,(3-(9-(13+17)))
3602,5 6 7 15,(((7-5)*15)-6)
3603,2 2 3 6,(2*((2*3)+6))
3604,2 11 13 14,(2*(11-(13-14)))
3605,2 11 16 19,((2*16)+(11-19))
3606,2 6 9 14,(((2*9)-14)*6)
3607,1 9 11 14,((1-9)*(11-14))
